Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
DRE01,3886.979385993726,OUT013
NCB07,3053.918403402289,OUT045
FDU50,1931.10180965766,OUT035
FDG40,664.2999904795787,OUT035
FDW10,2867.875450040118,OUT018
FDX51,3052.160753950867,OUT013
NCP17,1054.0131660100533,OUT045
FDP21,3053.918403402289,OUT035
FDL04,1566.6702672144127,OUT045
FDV23,2024.689947357086,OUT013
FDF24,1380.2525853591849,OUT046
FDH56,2916.164595279333,OUT027
FDB51,998.6899785492309,OUT049
FDI58,2808.5475745851704,OUT027
FDR20,776.401719750358,OUT013
FDC51,2024.689947357086,OUT018
FDB16,2465.3996552467042,OUT027
FDE40,989.1506331776142,OUT049
NCM17,668.0085579845257,OUT035
FDU56,3053.918403402289,OUT035
FDS32,286.67870506988254,OUT019
FDX02,3790.168592502945,OUT049
FDT39,4085.318301725588,OUT027
FDE35,907.2668901775639,OUT017
NCI42,564.3155971418555,OUT019
DRL23,1566.6702672144127,OUT046
FDA10,2024.689947357086,OUT046
FDA11,1543.193641995865,OUT013
NCM06,2500.3449191249306,OUT046
NCT05,4064.6738467324362,OUT035
NCQ02,492.26176549139296,OUT010
NCY06,2027.0441561225293,OUT049
FDY56,3801.6260494435933,OUT035
FDL02,1566.6702672144127,OUT035
NCI06,2903.298913826118,OUT035
FDQ14,2483.0201982685844,OUT045
FDQ12,3814.7123121314544,OUT017
FDP36,744.5836725002406,OUT046
FDK21,5838.477389551204,OUT027
FDO40,2483.0201982685844,OUT045
NCK54,276.08513322218363,OUT019
FDY09,2887.539687957748,OUT018
NCW30,4064.0620255760277,OUT049
NCC55,1002.4435096069559,OUT027
FDE58,1945.9241223751485,OUT018
FDR39,3052.160753950867,OUT013
FDU28,3053.918403402289,OUT049
FDH08,3810.531163955376,OUT017
FDG35,2869.63309949154,OUT045
FDG22,667.4623317826158,OUT049
FDC34,2509.6175965079133,OUT035
FDP15,3792.253932126318,OUT018
FDK34,572.6517003506161,OUT010
FDU45,1943.4780342125532,OUT035
FDQ04,1004.4692010223943,OUT027
FDX22,3452.440845558858,OUT018
FDB45,1566.6702672144127,OUT017
NCH43,5838.477389551204,OUT027
DRE60,3776.477269452806,OUT046
FDD17,5838.477389551204,OUT027
NCM54,2024.689947357086,OUT017
NCH55,2024.689947357086,OUT013
NCT06,2558.156070286146,OUT017
FDA48,5840.516013649389,OUT027
FDY58,5838.477389551204,OUT027
FDO25,3684.0995587951975,OUT045
FDN50,1530.8707161355806,OUT045
FDH35,2558.156070286146,OUT035
FDK09,3789.446957187874,OUT045
FDO16,1506.005683832127,OUT013
FDW11,1060.6749293475812,OUT045
FDU47,3007.166356932155,OUT027
NCQ42,275.27406948679925,OUT010
FDK55,2665.8120757850784,OUT027
FDN08,1943.4780342125532,OUT049
FDT57,3895.218768993518,OUT045
FDJ12,3415.314427047885,OUT018
DRL59,794.2982339880317,OUT017
NCN53,667.4623317826158,OUT046
FDO51,132.5453791313342,OUT010
FDK56,3053.918403402289,OUT017
FDY12,831.8322046852835,OUT035
FDU15,664.2999904795787,OUT035
FDQ19,3918.3052031331295,OUT046
DRF15,2500.3449191249306,OUT045
DRE25,230.96098732197373,OUT019
FDK57,1993.1215986006534,OUT018
FDD33,569.8676802105105,OUT010
FDR34,5838.477389551204,OUT027
FDU04,2024.689947357086,OUT045
FDE35,133.30624104407391,OUT019
NCD31,2556.840826330298,OUT035
FDJ56,1553.9454690044452,OUT035
NCU53,2558.156070286146,OUT046
FDD39,3695.828848919098,OUT035
NCU17,250.82284026234137,OUT019
FDJ20,2024.689947357086,OUT046
NCW41,2514.796111878873,OUT018
FDL52,666.3256818950172,OUT035
FDS39,2041.7880808634854,OUT035
DRJ47,2869.63309949154,OUT045
FDP13,132.5453791313342,OUT010
DRK39,181.48254751823012,OUT010
FDF28,273.7586243937847,OUT010
FDB09,2024.689947357086,OUT045
FDM51,1544.492060498483,OUT046
DRM49,710.9900582259744,OUT018
DRF23,2870.4878290403444,OUT013
DRH01,2869.63309949154,OUT035
FDH12,2878.196235637122,OUT027
FDA28,280.942016935088,OUT019
FDW37,1494.7425133598504,OUT018
FDF02,1566.6702672144127,OUT046
DRL37,670.3386562602266,OUT046
NCF43,2041.7880808634854,OUT046
FDH08,568.7075338567083,OUT010
FDR34,575.7425508040526,OUT019
NCK19,3053.918403402289,OUT049
NCD55,665.2394778871737,OUT018
FDT27,3811.500678343732,OUT049
FDQ57,2483.0201982685844,OUT045
FDA47,2554.177727861608,OUT035
DRG15,1402.1388983895304,OUT027
FDE05,2483.0201982685844,OUT018
FDN46,1556.609676192492,OUT046
FDX27,2783.0270749250167,OUT027
FDT51,1655.2489317484585,OUT045
FDU33,710.1420142914097,OUT013
FDJ16,1287.4076552717988,OUT027
FDD20,278.08161950514017,OUT019
FDT36,667.4623317826158,OUT049
DRF15,4080.30212920719,OUT027
FDN52,198.00924399558227,OUT010
FDC22,5691.870091096435,OUT027
FDX15,2544.166772974115,OUT045
FDT13,3052.160753950867,OUT013
FDU04,2024.689947357086,OUT017
FDU31,570.0317636334769,OUT019
FDW59,2465.3996552467042,OUT027
NCO29,2558.156070286146,OUT046
FDL15,2488.27123835041,OUT035
FDI41,2483.0201982685844,OUT049
FDQ48,1544.492060498483,OUT049
DRI39,990.0209127980897,OUT013
FDI08,3995.128817797836,OUT013
FDC21,1650.4403237903214,OUT049
FDF58,1015.0198033162229,OUT035
FDS08,428.9423162970415,OUT010
FDE47,2024.689947357086,OUT045
NCP18,367.5458785227839,OUT019
NCR41,1543.193641995865,OUT013
FDA27,4000.6718613488442,OUT013
FDA43,3053.918403402289,OUT035
FDA49,1442.2076288717626,OUT045
NCE55,2891.5053359051394,OUT018
DRM49,1061.5324528833178,OUT027
FDF22,5838.477389551204,OUT027
FDQ15,1324.7685217576404,OUT018
NCS54,2869.63309949154,OUT017
NCY05,699.2803790327334,OUT013
FDR45,3921.7645810494223,OUT046
FDK57,2024.689947357086,OUT049
FDF41,569.4224916322605,OUT010
FDV21,2024.689947357086,OUT046
FDD51,737.8066569751828,OUT046
FDF33,1571.4902117759664,OUT046
FDA38,3895.5130229346423,OUT046
FDR56,3053.918403402289,OUT045
NCN41,2024.689947357086,OUT017
FDC60,2568.7787003267385,OUT027
FDB47,3595.066149095246,OUT045
DRH01,2867.875450040118,OUT013
FDW08,1566.6702672144127,OUT046
FDF38,1004.4692010223943,OUT027
FDY32,2556.840826330298,OUT017
FDG34,1571.4902117759664,OUT049
FDG47,569.4224916322605,OUT019
NCF18,3053.918403402289,OUT035
FDL39,457.9844534587292,OUT019
NCH55,2024.689947357086,OUT035
DRJ35,991.6994072044024,OUT049
FDS44,3901.660870804481,OUT035
DRE01,3658.5737025126464,OUT018
FDY39,3052.160753950867,OUT013
FDY32,2552.4200784101854,OUT018
FDR33,2912.916703126138,OUT027
NCP50,1339.0376296912439,OUT049
FDZ47,1537.6972944746033,OUT018
FDU57,2485.931332006108,OUT049
FDY44,3052.160753950867,OUT013
DRH59,1113.6115038069477,OUT018
FDB03,5838.477389551204,OUT027
FDY46,3053.918403402289,OUT045
FDM39,2889.297337409171,OUT045
FDY36,1124.8151878047386,OUT035
NCM55,3048.6193538285156,OUT035
FDJ50,132.5453791313342,OUT010
DRL60,2483.0201982685844,OUT013
NCJ54,3837.6443598367464,OUT049
FDX59,662.363153409563,OUT017
FDI07,3124.477344339148,OUT013
DRF51,132.5453791313342,OUT010
FDM14,1571.4902117759664,OUT017
FDP21,3053.918403402289,OUT045
FDE40,1050.9895736620317,OUT035
FDE05,2483.0201982685844,OUT035
FDM13,2995.256124022364,OUT027
FDC34,4140.560772666239,OUT027
NCI55,2024.689947357086,OUT018
NCE43,2735.2626388770213,OUT018
FDW58,1569.0708326910626,OUT018
FDG60,3874.6495667601303,OUT045
FDV31,2872.245478491767,OUT017
FDR47,3052.160753950867,OUT013
FDM60,132.5453791313342,OUT019
NCF06,3841.28357946473,OUT018
NCN26,2922.4816905478224,OUT027
FDQ59,1431.0843748221462,OUT049
FDF09,667.4623317826158,OUT046
NCS06,4068.8887721891947,OUT017
FDT44,1948.3539435963287,OUT046
FDI19,3929.052623910795,OUT017
FDT22,967.1999560085844,OUT017
NCF54,4270.68833761992,OUT027
DRG25,3053.918403402289,OUT045
FDB59,3061.956257013859,OUT017
FDQ37,3053.918403402289,OUT017
FDP56,742.1035591886296,OUT035
FDW44,2869.63309949154,OUT035
FDJ26,575.1345271625781,OUT010
FDU43,3660.733226015923,OUT018
FDW33,1566.6702672144127,OUT045
NCX53,3198.6696890621993,OUT027
FDN56,368.4870105050184,OUT010
DRF15,2485.931332006108,OUT049
FDO33,1933.0650485528543,OUT017
FDZ39,242.57204785973087,OUT010
NCJ19,907.2668901775639,OUT017
FDU01,3053.918403402289,OUT035
FDT12,3806.6320244275935,OUT035
NCM18,1024.0930343464593,OUT018
FDP19,2024.689947357086,OUT017
NCR42,667.4623317826158,OUT049
FDN10,1962.432300631538,OUT046
FDG44,907.2668901775639,OUT017
FDQ10,2867.235459550438,OUT046
DRH13,1566.6702672144127,OUT049
FDT52,3896.2845544544207,OUT013
FDM56,1657.7733005906118,OUT045
NCO43,243.67496785900022,OUT010
NCV29,2889.297337409171,OUT035
NCF06,4069.6892629458093,OUT013
FDO50,1507.6358686176227,OUT035
FDT59,3831.68427945461,OUT013
FDX40,1002.4435096069559,OUT027
FDE50,3053.918403402289,OUT017
FDX51,3061.956257013859,OUT017
NCD30,1537.6972944746033,OUT018
FDK15,1556.609676192492,OUT013
FDL12,992.7463526200779,OUT045
FDK46,4086.9745835964027,OUT017
DRH49,164.78989736096182,OUT010
FDQ57,2483.0201982685844,OUT046
FDY59,1524.1201804618001,OUT017
FDO09,3840.275721709217,OUT018
NCG30,2024.689947357086,OUT035
FDM09,2729.2703995340376,OUT017
NCN17,2844.2106673839608,OUT027
NCS42,1538.2814992177932,OUT013
FDD02,277.43683491750386,OUT019
FDE34,3040.6386356610587,OUT013
FDU38,3053.918403402289,OUT045
FDB33,2518.6044299032847,OUT046
NCJ29,1442.2076288717626,OUT017
FDZ27,742.1035591886296,OUT035
FDI40,1544.492060498483,OUT013
FDG22,700.4382804824995,OUT013
FDT51,1657.7733005906118,OUT017
FDF20,3058.2806917500375,OUT018
FDV50,2024.689947357086,OUT035
FDT02,667.4623317826158,OUT049
DRC49,2468.244987321134,OUT017
FDF26,2483.0201982685844,OUT049
FDV52,1968.3497510660052,OUT035
FDX59,667.4623317826158,OUT049
FDV25,3790.4939343068054,OUT035
FDW23,1004.4692010223943,OUT027
FDE53,1569.0708326910626,OUT018
FDA19,2027.0441561225293,OUT017
FDH22,2024.689947357086,OUT046
NCO41,1543.4155831265923,OUT013
FDX12,3927.143616831208,OUT017
FDF17,3060.1986075624363,OUT013
FDS11,3779.6370958809252,OUT045
FDR51,2483.0201982685844,OUT035
FDT49,243.92374955505107,OUT010
FDC56,2019.6488498451204,OUT013
FDR13,2922.4816905478224,OUT027
FDQ60,2019.6488498451204,OUT035
FDN38,3964.0475654536845,OUT049
NCL29,2523.150702599303,OUT013
FDO13,4253.2459465929105,OUT027
FDE26,2451.1668627189024,OUT018
FDA31,419.56234707009753,OUT010
FDX14,1126.106666175931,OUT035
FDA34,2869.63309949154,OUT045
FDF26,2500.3449191249306,OUT013
FDE38,2677.913072451245,OUT045
DRI11,1925.9266146000816,OUT046
FDQ60,2925.723292067755,OUT027
FDL21,1004.4692010223943,OUT027
DRC12,5709.417309182585,OUT027
FDC47,3787.2671838382216,OUT046
FDE57,2032.2300870824602,OUT045
FDT14,2019.6488498451204,OUT045
NCZ53,3053.918403402289,OUT046
FDE28,3600.5209767977713,OUT018
FDR19,2451.1668627189024,OUT035
NCF54,422.07341628696116,OUT019
FDZ08,1378.3925681509288,OUT046
NCJ05,2500.3449191249306,OUT018
FDF59,2024.689947357086,OUT046
NCO05,1553.9454690044452,OUT035
FDW24,741.5497128655883,OUT018
NCX42,2601.694529034601,OUT018
NCA53,742.1035591886296,OUT035
FDI45,426.45392534093355,OUT019
FDG46,1866.860351038157,OUT046
FDM20,569.1527224349583,OUT010
FDW11,133.30624104407391,OUT010
FDX08,2954.9278880616266,OUT035
NCK17,666.3256818950172,OUT035
FDK32,2483.0201982685844,OUT018
NCA42,2542.121549847699,OUT035
DRI01,2843.1969595078476,OUT035
NCL55,3991.41059877459,OUT049
DRE25,1530.8707161355806,OUT018
FDD14,3048.6193538285156,OUT017
FDB10,3895.42646536532,OUT046
DRN11,2471.0226432862582,OUT035
FDP38,750.3506240230806,OUT018
NCA30,3053.918403402289,OUT017
FDT15,3053.918403402289,OUT017
NCP55,918.4864497872076,OUT018
FDF12,2483.0201982685844,OUT035
FDM21,3799.5245541441236,OUT018
FDX56,3453.5140927328844,OUT035
FDF10,2483.0201982685844,OUT017
FDT32,3053.918403402289,OUT045
FDM51,1559.0022022679047,OUT018
NCR50,2500.3449191249306,OUT018
FDI19,3916.6300266441817,OUT049
FDX21,1569.0708326910626,OUT017
FDR31,2479.846705339895,OUT035
FDY02,4048.149618008991,OUT013
NCA29,2840.94693566096,OUT045
NCX17,3805.6881075549113,OUT046
FDM12,3053.918403402289,OUT045
FDI53,4224.69366377303,OUT027
NCU30,2558.156070286146,OUT049
FDC56,2960.856091640194,OUT027
FDK27,2024.689947357086,OUT018
NCK18,2675.19362685913,OUT017
FDB52,573.0953396102574,OUT019
DRG25,5141.342678181456,OUT027
FDZ13,792.5774054435519,OUT049
FDB57,575.7425508040526,OUT019
FDR40,1420.7822802860535,OUT046
NCO14,132.5453791313342,OUT019
NCN19,3053.918403402289,OUT045
FDQ28,369.4089073117308,OUT019
FDO13,2556.3984208347233,OUT018
FDK48,1428.703551213487,OUT013
FDU07,2488.27123835041,OUT018
FDW20,2024.689947357086,OUT046
FDV12,242.6111796616605,OUT010
FDH24,2538.1863701325465,OUT013
FDV59,3710.237186841393,OUT049
FDK57,2019.6488498451204,OUT045
FDL16,1061.5324528833178,OUT027
NCQ17,2500.3449191249306,OUT046
FDJ15,3052.160753950867,OUT018
FDX24,1524.1201804618001,OUT049
FDT47,1530.8707161355806,OUT046
FDT10,992.9908855755947,OUT049
FDZ37,1458.8827223193646,OUT018
FDW43,5838.477389551204,OUT027
DRN36,1530.8707161355806,OUT017
FDJ14,1313.5727305106952,OUT045
FDA32,3708.244797849325,OUT013
FDJ38,500.72288306129866,OUT019
FDQ57,2483.0201982685844,OUT017
NCQ41,509.71184772096854,OUT019
FDG56,973.4342112630471,OUT049
DRC13,2982.3954633083326,OUT027
FDV55,2468.244987321134,OUT035
FDQ49,2518.6044299032847,OUT045
FDE29,133.30624104407391,OUT010
FDR03,3448.2579400446175,OUT013
FDD45,1521.939139467583,OUT049
FDN38,572.0697028260558,OUT010
FDT56,944.4747508978778,OUT046
FDT48,3126.2349937905715,OUT045
FDU03,3019.054549254498,OUT049
FDC56,269.43482421094416,OUT010
NCO43,2844.2106673839608,OUT027
FDQ27,1561.3843497525854,OUT017
FDR03,3452.187323471168,OUT046
DRH23,132.5453791313342,OUT010
FDG22,667.2243509146214,OUT045
NCJ42,1566.6702672144127,OUT013
FDR24,1491.9373650420105,OUT046
FDW60,2869.63309949154,OUT035
FDJ08,3052.160753950867,OUT013
DRL59,794.2982339880317,OUT018
FDG60,573.402682623987,OUT010
FDW27,2501.8855928177013,OUT017
FDX14,1312.729847699414,OUT018
FDC20,990.0209127980897,OUT013
NCS29,3825.8008306589495,OUT018
FDJ56,1553.9454690044452,OUT046
FDB20,160.71330304002905,OUT019
FDL28,5840.516013649389,OUT027
FDW01,2483.0201982685844,OUT018
FDL03,3061.956257013859,OUT046
FDX22,3656.1914728889187,OUT049
FDJ21,2468.244987321134,OUT035
FDR31,2483.0201982685844,OUT045
FDG21,2483.0201982685844,OUT035
FDS22,1005.3198340845665,OUT027
FDK08,1544.492060498483,OUT035
FDE17,2483.0201982685844,OUT018
NCN30,1530.8707161355806,OUT017
FDT50,1530.8707161355806,OUT046
NCX42,2556.840826330298,OUT049
FDJ12,3601.369349543779,OUT035
NCA18,2922.4816905478224,OUT027
FDP23,568.4759125720251,OUT019
FDX12,3907.0111664952624,OUT013
FDN40,2488.27123835041,OUT018
FDV48,1302.0088543049142,OUT035
NCY54,2867.875450040118,OUT013
FDL16,132.5453791313342,OUT010
FDR45,3693.7554908531856,OUT018
FDJ52,2548.217965273631,OUT046
DRG01,1301.2325961139877,OUT017
FDP52,3843.1123402802386,OUT013
FDU58,3053.918403402289,OUT017
FDL02,1566.6702672144127,OUT045
FDG28,3925.104382432367,OUT013
FDA19,2024.689947357086,OUT035
FDW46,1419.2958285824373,OUT027
NCD43,1566.6702672144127,OUT049
DRG39,830.5216376989679,OUT013
NCF55,667.4623317826158,OUT049
FDJ07,1948.3539435963287,OUT046
FDE08,2483.0201982685844,OUT046
FDP56,132.5453791313342,OUT019
FDT45,865.9641756040274,OUT045
FDF17,3052.160753950867,OUT018
FDX44,1458.457499152217,OUT046
FDM28,4767.375576870462,OUT027
FDI36,3061.956257013859,OUT049
FDS07,1940.8893438526568,OUT045
FDD36,1948.3539435963287,OUT045
FDW11,1033.8758936852735,OUT046
FDN40,2500.3449191249306,OUT049
NCQ18,1533.454492440609,OUT049
NCQ54,2675.19362685913,OUT017
NCS42,1507.6358686176227,OUT045
DRH39,153.44707952050967,OUT010
FDC09,2849.15862774485,OUT027
FDT08,367.2044314755134,OUT010
FDC08,3793.6205513792393,OUT035
FDT20,663.5210548593291,OUT017
FDS35,1062.01937665258,OUT035
FDX58,3040.6386356610587,OUT018
FDW58,1566.6702672144127,OUT046
DRD27,1544.492060498483,OUT046
FDH32,239.0562496353937,OUT019
FDS26,4053.9258262645412,OUT035
FDQ31,1450.574055927788,OUT046
FDP11,3513.288500575481,OUT018
FDD58,1544.492060498483,OUT017
FDM33,3708.8180676049437,OUT045
FDZ16,3053.918403402289,OUT049
NCS29,572.0697028260558,OUT010
NCM18,133.30624104407391,OUT019
FDP11,3736.0669466867785,OUT049
NCC42,2041.7880808634854,OUT017
DRM23,2869.63309949154,OUT046
NCN55,5840.516013649389,OUT027
FDK46,4077.568241220003,OUT013
FDR01,3104.37653979378,OUT046
NCA05,2483.0201982685844,OUT045
NCP43,2893.2629853565622,OUT017
FDR12,385.502440134825,OUT010
FDQ01,4013.585300697526,OUT013
FDM13,2027.0441561225293,OUT046
FDQ19,3933.8013674127874,OUT017
FDK56,490.06798662530093,OUT019
NCX06,477.7574429286482,OUT010
FDO56,2925.723292067755,OUT027
FDU45,1807.6418394937818,OUT045
FDI16,132.5453791313342,OUT019
FDL32,1914.7088772522693,OUT046
FDA07,2024.689947357086,OUT046
FDA14,2483.0201982685844,OUT045
FDV46,3007.166356932155,OUT027
NCO07,3690.009363803784,OUT035
NCP41,1566.6702672144127,OUT046
FDY60,2041.7880808634854,OUT018
FDN38,3976.589192396117,OUT017
FDO15,1176.4329158939222,OUT046
FDT60,2024.689947357086,OUT013
FDA55,3801.470241592289,OUT035
FDE02,228.1134462474511,OUT010
DRJ39,3767.2742783937597,OUT049
FDV34,1107.5240959654086,OUT035
FDS20,5141.342678181456,OUT027
FDF02,2849.15862774485,OUT027
FDW40,2150.922749385807,OUT017
NCB43,3053.918403402289,OUT046
FDR58,1493.8663836316402,OUT017
DRJ59,666.3256818950172,OUT035
NCD30,1544.492060498483,OUT017
FDE14,1533.454492440609,OUT017
FDC28,1569.0708326910626,OUT018
FDU16,1411.6867157873098,OUT018
NCD19,907.2668901775639,OUT035
FDU21,667.4623317826158,OUT046
FDV59,5840.516013649389,OUT027
FDU03,3042.3962851124816,OUT045
FDC33,557.4111715195664,OUT010
NCR42,664.2999904795787,OUT035
DRH59,1126.57333738039,OUT035
NCM31,2043.8880757231007,OUT035
FDS50,3785.9402963294574,OUT035
FDP39,860.5111945193852,OUT046
FDQ55,1945.9241223751485,OUT013
FDV36,280.6932352390371,OUT019
FDI05,1984.1067841704748,OUT027
FDS45,2881.641009242584,OUT027
FDA39,667.2243509146214,OUT045
FDC37,252.54772255366697,OUT010
FDJ60,4259.152762222641,OUT027
DRQ35,2024.689947357086,OUT046
NCJ06,2016.9282246202192,OUT046
NCY42,2468.244987321134,OUT018
DRM37,3053.918403402289,OUT049
FDR14,791.7170322513587,OUT045
FDE51,675.612042355417,OUT049
FDT33,2677.913072451245,OUT017
FDR08,1807.6418394937818,OUT013
FDE36,384.85957539796385,OUT010
FDL22,227.8027713120268,OUT019
FDR44,2027.0441561225293,OUT013
FDI56,213.04759026469384,OUT019
FDE47,274.17114948752993,OUT010
FDV27,205.28382693677406,OUT010
FDV10,670.3386562602266,OUT049
FDC40,1301.2325961139877,OUT045
NCX41,3688.1928206226003,OUT013
NCQ38,2849.15862774485,OUT027
FDV12,2844.2106673839608,OUT027
FDE52,1459.494476606851,OUT017
FDG20,4456.070429595432,OUT027
FDV16,1002.4435096069559,OUT027
FDI32,1931.10180965766,OUT017
FDJ32,999.981456920423,OUT049
FDN39,2751.3253073190413,OUT018
FDY34,2685.4465522754595,OUT017
FDC14,667.1763149571894,OUT035
FDA55,3805.73636761854,OUT017
FDZ50,470.587463634941,OUT010
DRG13,2558.156070286146,OUT049
FDP01,2500.3449191249306,OUT013
NCG54,2869.63309949154,OUT017
FDM13,2027.0441561225293,OUT045
NCO18,4729.926019390078,OUT027
NCW41,2501.8855928177013,OUT013
FDM52,4073.834072319768,OUT027
NCF55,664.2999904795787,OUT035
FDT09,2027.0441561225293,OUT046
NCM19,1657.7733005906118,OUT035
FDW12,2483.0201982685844,OUT018
FDP15,573.8102973858096,OUT019
FDK36,743.0022282082338,OUT045
FDZ25,2869.63309949154,OUT035
NCW06,3053.918403402289,OUT049
FDW60,2906.0530183384894,OUT046
DRC49,2479.846705339895,OUT013
NCT17,3053.918403402289,OUT035
NCN06,2556.3984208347233,OUT018
FDC45,2851.8603672147506,OUT013
DRJ47,418.0070705951217,OUT019
NCF06,4073.6375044242386,OUT045
FDE21,270.11239564330805,OUT010
DRG27,701.3060704481719,OUT013
FDW40,2041.7880808634854,OUT049
NCO53,3053.918403402289,OUT046
FDE23,678.323967041292,OUT049
FDQ16,1571.4902117759664,OUT046
FDS26,4047.6226258160077,OUT045
FDZ13,132.5453791313342,OUT010
FDS14,2501.8855928177013,OUT049
FDC10,1974.5835255978748,OUT045
FDY16,3053.918403402289,OUT049
FDJ20,2024.689947357086,OUT035
FDV43,667.1763149571894,OUT035
FDZ32,2849.15862774485,OUT027
FDR23,2869.63309949154,OUT046
FDN24,865.9641756040274,OUT035
FDE34,5141.342678181456,OUT027
FDU31,3705.072782847614,OUT013
FDW33,1569.0708326910626,OUT018
FDU26,1945.9241223751485,OUT046
FDE20,4259.152762222641,OUT027
NCW05,1566.6702672144127,OUT035
FDB22,2483.0201982685844,OUT018
FDO56,1943.4780342125532,OUT046
FDA19,2995.256124022364,OUT027
DRI39,907.2668901775639,OUT045
FDH52,985.2092821286578,OUT018
FDZ50,3048.6193538285156,OUT035
NCN42,2483.0201982685844,OUT035
FDB53,2483.0201982685844,OUT013
DRG11,1571.4902117759664,OUT017
DRK11,4073.834072319768,OUT027
FDQ60,2024.689947357086,OUT017
FDT36,662.363153409563,OUT017
DRG25,3052.160753950867,OUT018
DRJ23,3053.918403402289,OUT046
FDG05,2539.944019583969,OUT035
NCK06,2024.689947357086,OUT018
FDU52,2500.3449191249306,OUT017
FDW07,1465.696836850629,OUT018
NCM17,676.0602947578592,OUT045
FDA22,2729.2703995340376,OUT045
NCA41,3052.160753950867,OUT018
FDF38,667.1763149571894,OUT035
FDH52,1062.1367009725102,OUT046
FDY58,568.7075338567083,OUT019
FDZ16,3053.918403402289,OUT045
NCM18,993.7472016659605,OUT017
FDA22,2681.258206759839,OUT018
NCJ43,2872.245478491767,OUT035
FDI34,5838.477389551204,OUT027
FDG56,1045.2296863175216,OUT046
FDS34,1943.4780342125532,OUT046
DRC01,745.9769415558019,OUT035
FDQ04,666.3256818950172,OUT035
FDK04,907.2668901775639,OUT035
FDT51,1650.4403237903214,OUT049
FDV26,3053.918403402289,OUT017
FDS04,2041.7880808634854,OUT049
FDW43,3586.673612674991,OUT018
FDQ28,370.7055139769205,OUT010
NCK06,2024.689947357086,OUT017
FDS23,2027.0441561225293,OUT018
FDZ36,493.903555441733,OUT019
FDE56,1027.3155202207643,OUT018
FDW10,4458.109053693617,OUT027
NCN14,3053.918403402289,OUT045
NCQ18,1537.6972944746033,OUT045
FDW08,1569.0708326910626,OUT017
FDU43,3892.2430002492147,OUT035
FDR33,252.54772255366697,OUT010
FDM24,367.25274836288054,OUT010
NCZ05,1566.6702672144127,OUT046
NCV41,1783.2996229857408,OUT035
FDV11,2867.875450040118,OUT018
NCY05,664.2999904795787,OUT035
FDV44,3052.160753950867,OUT018
FDW32,1404.226516423113,OUT049
NCU18,3180.584932932572,OUT027
NCC43,3990.7792797300353,OUT035
FDW19,1657.7733005906118,OUT013
FDN31,3053.918403402289,OUT035
FDI48,749.5026511652636,OUT045
FDS24,1490.070865211924,OUT017
FDF46,1940.8893438526568,OUT049
DRG23,2483.0201982685844,OUT017
FDG14,2483.0201982685844,OUT018
NCY30,2960.380255096602,OUT049
FDO28,2024.689947357086,OUT018
DRD24,2043.8880757231007,OUT035
FDI33,1490.070865211924,OUT049
FDN32,3053.918403402289,OUT046
FDR16,3698.0690055450045,OUT045
FDF26,2500.3449191249306,OUT046
NCN29,741.5497128655883,OUT018
FDE20,2729.2703995340376,OUT045
FDA46,3053.918403402289,OUT046
FDU28,3053.918403402289,OUT045
FDQ48,1544.492060498483,OUT045
FDV36,2024.689947357086,OUT013
FDR14,870.530494234912,OUT018
FDP23,3712.559105695425,OUT017
FDP56,789.452854443727,OUT013
FDK48,154.92145590647434,OUT010
FDR48,2488.27123835041,OUT046
NCY29,913.5011454320269,OUT049
FDM22,870.530494234912,OUT018
DRJ01,2555.0831768788757,OUT013
FDZ43,3908.1196828182347,OUT045
FDV03,2500.3449191249306,OUT035
FDX11,4994.427980699728,OUT027
NCA41,5726.039964830187,OUT027
FDE38,2685.4465522754595,OUT017
FDI27,734.7290384681719,OUT018
FDN32,3046.8617043770923,OUT013
NCN43,2024.689947357086,OUT017
FDB47,5838.477389551204,OUT027
FDV03,2500.3449191249306,OUT017
NCN30,1537.6972944746033,OUT045
NCV54,270.8855106621355,OUT010
FDV07,1609.9408857453539,OUT013
FDP07,3069.816587167462,OUT049
FDK48,1102.9918222892813,OUT018
FDM15,366.4852755772105,OUT019
FDY19,2925.723292067755,OUT027
FDK46,4082.62974883313,OUT046
FDY11,1064.4167272494965,OUT045
FDH09,805.0492686715257,OUT046
FDO08,4253.2459465929105,OUT027
FDU14,4018.0030628694735,OUT013
FDD22,2912.916703126138,OUT027
FDM27,2516.690207491408,OUT017
FDL02,2855.656105720845,OUT027
NCA17,2483.0201982685844,OUT035
FDE38,383.23209956455435,OUT019
NCG07,3053.918403402289,OUT049
DRC27,3898.5097746311185,OUT013
FDA27,4031.5149211491553,OUT035
FDW40,2043.8880757231007,OUT045
DRI11,1940.8893438526568,OUT013
FDN50,1530.8707161355806,OUT046
FDR12,2867.235459550438,OUT046
FDT34,2849.15862774485,OUT027
FDW11,993.7472016659605,OUT035
NCO30,5139.304054083272,OUT027
FDZ34,3053.918403402289,OUT017
FDU45,1866.860351038157,OUT017
NCD42,664.2999904795787,OUT035
FDX25,3021.5157615875373,OUT045
NCR29,944.4747508978778,OUT046
FDX43,384.9635561886448,OUT019
FDB04,192.16886963576698,OUT010
FDR49,1061.5324528833178,OUT027
FDS39,2041.7880808634854,OUT018
FDW58,1566.6702672144127,OUT045
FDG22,132.5453791313342,OUT019
FDG31,1034.3634461434926,OUT017
NCV53,5840.516013649389,OUT027
