Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDG46,1577.0,OUT018
DRC01,-1050.0,OUT010
FDB15,5593.0,OUT027
NCA17,3845.0,OUT027
FDF10,2401.0,OUT046
FDR26,4299.0,OUT027
FDI02,1939.0,OUT049
NCM54,108.0,OUT010
FDF14,2456.0,OUT013
FDJ33,52.0,OUT010
FDM20,4036.0,OUT035
FDC03,4599.0,OUT027
NCX05,1829.0,OUT046
NCM41,2927.0,OUT027
NCU29,420.0,OUT010
FDQ59,1516.0,OUT017
FDH46,-228.0,OUT010
FDH09,892.0,OUT013
NCD06,674.0,OUT045
FDC15,2592.0,OUT035
DRD37,2217.0,OUT027
FDT28,3837.0,OUT027
FDR28,4111.0,OUT027
FDT38,1506.0,OUT017
FDV34,2739.0,OUT027
FDY52,1190.0,OUT035
FDB34,1440.0,OUT013
DRL23,1413.0,OUT018
DRB24,2455.0,OUT046
FDJ50,903.0,OUT046
FDQ49,2652.0,OUT035
FDP20,2146.0,OUT035
FDV19,4035.0,OUT027
NCR54,3014.0,OUT045
FDO09,2236.0,OUT010
FDS57,2001.0,OUT018
FDN10,1999.0,OUT049
FDV23,2109.0,OUT049
FDY28,3543.0,OUT049
DRG51,2614.0,OUT013
FDD45,-391.0,OUT019
NCL18,4463.0,OUT027
NCM29,2104.0,OUT013
FDF17,4571.0,OUT027
FDE22,2672.0,OUT017
FDQ22,754.0,OUT017
FDS01,2900.0,OUT013
FDW35,2181.0,OUT027
FDJ33,2021.0,OUT046
NCF54,2841.0,OUT035
FDE09,1816.0,OUT013
NCE06,2456.0,OUT045
DRH49,1419.0,OUT049
FDY43,2646.0,OUT045
NCT05,4106.0,OUT017
FDZ34,2984.0,OUT045
FDL38,1568.0,OUT017
FDZ31,3164.0,OUT017
FDR14,1038.0,OUT035
NCN54,1365.0,OUT049
NCC42,3663.0,OUT027
FDK08,1742.0,OUT017
FDP59,1780.0,OUT013
FDV22,2696.0,OUT035
FDD33,3852.0,OUT035
DRE60,5009.0,OUT027
FDK52,3595.0,OUT046
FDA02,2480.0,OUT017
FDM56,1863.0,OUT049
FDE57,2410.0,OUT035
FDM32,1394.0,OUT045
NCQ30,3379.0,OUT027
FDQ27,3197.0,OUT027
FDT60,3449.0,OUT027
FDU43,3949.0,OUT049
NCO55,1818.0,OUT035
FDG02,2966.0,OUT045
FDJ28,3080.0,OUT013
FDP40,1772.0,OUT045
FDJ38,3006.0,OUT045
NCC54,3878.0,OUT017
NCZ41,1996.0,OUT046
FDK38,435.0,OUT019
FDU52,2512.0,OUT013
FDC40,1291.0,OUT046
NCR30,1288.0,OUT017
NCN18,1884.0,OUT017
FDB50,1398.0,OUT035
FDG04,3032.0,OUT013
FDR26,2962.0,OUT035
NCT17,2688.0,OUT018
FDX35,5083.0,OUT027
FDS12,2009.0,OUT046
NCZ29,3441.0,OUT027
FDB38,738.0,OUT010
FDP12,724.0,OUT013
FDP22,911.0,OUT046
FDS26,3832.0,OUT018
FDR52,3079.0,OUT046
DRJ13,2548.0,OUT046
FDU48,3545.0,OUT027
FDE29,1122.0,OUT035
NCT29,2023.0,OUT049
DRK37,2726.0,OUT018
FDK55,1429.0,OUT046
FDR07,1545.0,OUT046
FDO21,5065.0,OUT027
FDK46,4227.0,OUT049
FDB12,1650.0,OUT045
FDT31,4461.0,OUT027
FDJ33,1952.0,OUT045
FDC26,3207.0,OUT027
NCQ02,2906.0,OUT045
FDP08,1172.0,OUT010
FDB11,5031.0,OUT027
FDV55,2376.0,OUT013
FDW20,2069.0,OUT049
NCJ18,-41.0,OUT019
FDC41,935.0,OUT018
FDE14,3147.0,OUT027
FDG35,2900.0,OUT013
FDF45,1152.0,OUT035
FDS19,2771.0,OUT027
FDS58,711.0,OUT019
FDA26,3628.0,OUT017
FDM32,1553.0,OUT049
FDL45,2027.0,OUT046
FDZ55,2659.0,OUT049
FDY37,2413.0,OUT049
FDO46,3089.0,OUT046
FDQ60,1947.0,OUT046
FDA19,1812.0,OUT018
FDL15,2457.0,OUT046
FDM10,3093.0,OUT018
NCL05,815.0,OUT017
DRK49,-1198.0,OUT010
NCE18,5421.0,OUT027
FDG40,695.0,OUT049
DRI59,3445.0,OUT045
FDK28,4184.0,OUT035
NCD06,-1165.0,OUT019
FDO11,2105.0,OUT019
FDK27,1927.0,OUT046
FDT43,2301.0,OUT027
FDD38,1423.0,OUT018
FDA16,3603.0,OUT049
FDL14,3955.0,OUT027
NCM17,809.0,OUT049
FDD20,1942.0,OUT045
FDA40,1402.0,OUT045
FDL43,1204.0,OUT045
FDV15,1562.0,OUT045
FDE52,1517.0,OUT046
NCL17,340.0,OUT010
NCJ31,3652.0,OUT045
FDR60,1196.0,OUT045
NCA18,1970.0,OUT035
FDS21,2545.0,OUT027
FDW09,1468.0,OUT035
FDL26,2604.0,OUT035
FDS47,1157.0,OUT018
FDC39,3277.0,OUT046
FDT51,1978.0,OUT035
FDK40,4328.0,OUT035
NCG19,3611.0,OUT045
FDZ07,1067.0,OUT046
FDF08,2941.0,OUT027
FDO04,980.0,OUT013
FDK41,1053.0,OUT018
FDP15,4147.0,OUT049
NCD43,1388.0,OUT018
NCP18,2388.0,OUT013
FDZ51,1559.0,OUT046
DRH13,1877.0,OUT035
FDF38,666.0,OUT045
NCI43,738.0,OUT045
FDM38,2401.0,OUT027
FDS03,1092.0,OUT013
DRJ47,2807.0,OUT017
FDT50,-316.0,OUT010
FDV02,2747.0,OUT046
NCG18,1756.0,OUT017
FDW52,2673.0,OUT046
FDS40,772.0,OUT035
FDN31,3127.0,OUT017
FDA37,1944.0,OUT045
FDA15,3955.0,OUT046
FDL39,2913.0,OUT046
FDJ53,1878.0,OUT045
FDX22,3416.0,OUT013
NCZ42,3690.0,OUT045
FDD56,4283.0,OUT027
FDD40,3222.0,OUT017
FDS50,3532.0,OUT013
NCN14,2932.0,OUT013
FDT15,2988.0,OUT013
NCS18,3177.0,OUT027
NCO26,-110.0,OUT010
FDF58,753.0,OUT018
NCB19,1400.0,OUT013
FDH26,2400.0,OUT017
DRB24,3889.0,OUT027
FDA49,1115.0,OUT018
FDB32,1478.0,OUT045
FDI36,3266.0,OUT017
NCA17,476.0,OUT010
FDH22,2028.0,OUT013
NCM26,2148.0,OUT018
FDT15,4409.0,OUT027
FDB16,1139.0,OUT018
NCP54,3417.0,OUT027
FDJ36,1712.0,OUT013
FDO28,1854.0,OUT045
FDU09,976.0,OUT013
FDF29,2214.0,OUT017
FDY08,2292.0,OUT013
DRJ59,354.0,OUT018
FDT23,2789.0,OUT027
FDU15,427.0,OUT018
FDT47,1660.0,OUT013
FDI53,683.0,OUT019
FDR59,3900.0,OUT018
FDD53,834.0,OUT035
FDY51,3580.0,OUT017
FDT04,757.0,OUT049
FDU51,2951.0,OUT049
FDG14,2608.0,OUT035
NCU06,3548.0,OUT045
DRG25,2949.0,OUT046
DRH49,1503.0,OUT035
FDN15,2376.0,OUT035
FDL43,971.0,OUT018
NCT18,2967.0,OUT049
NCB31,4112.0,OUT013
FDK57,2064.0,OUT035
FDY04,747.0,OUT019
NCP54,1932.0,OUT046
FDF41,3872.0,OUT013
FDM01,1622.0,OUT045
FDW03,1654.0,OUT045
FDF28,1940.0,OUT045
FDY37,2418.0,OUT017
FDQ03,3898.0,OUT017
FDP51,3417.0,OUT027
FDJ40,1934.0,OUT017
FDC32,1601.0,OUT049
DRI49,2743.0,OUT027
NCW54,1000.0,OUT017
FDF09,757.0,OUT017
FDP45,3725.0,OUT018
DRJ23,2686.0,OUT018
FDS59,1928.0,OUT017
FDY08,2231.0,OUT046
FDX16,2467.0,OUT049
FDY16,2704.0,OUT018
FDK32,2628.0,OUT035
FDQ22,720.0,OUT013
NCC31,2186.0,OUT018
FDG58,2597.0,OUT049
DRF48,3046.0,OUT013
DRH36,1299.0,OUT049
NCR30,1346.0,OUT035
FDB03,1927.0,OUT019
FDZ28,3525.0,OUT027
FDR35,3260.0,OUT017
DRD15,5113.0,OUT027
FDJ33,119.0,OUT019
FDA56,34.0,OUT010
FDP56,807.0,OUT046
NCT30,767.0,OUT046
FDK15,1705.0,OUT017
FDH44,2119.0,OUT018
FDV01,2548.0,OUT013
DRG03,2513.0,OUT017
FDG50,2915.0,OUT027
FDR16,1524.0,OUT010
FDZ60,1721.0,OUT046
DRG03,2371.0,OUT045
FDS56,3931.0,OUT018
FDU33,710.0,OUT045
DRD27,1751.0,OUT035
FDW22,3585.0,OUT046
DRA24,2553.0,OUT045
FDF38,821.0,OUT049
FDX48,2540.0,OUT013
FDS58,2339.0,OUT018
FDC32,1491.0,OUT046
NCQ29,4022.0,OUT045
DRK39,1088.0,OUT018
NCS38,1918.0,OUT017
DRO47,1814.0,OUT013
DRG27,2153.0,OUT027
FDC57,4533.0,OUT027
FDS55,2337.0,OUT046
NCJ06,1614.0,OUT018
FDO01,231.0,OUT019
NCM55,2847.0,OUT045
FDC52,2591.0,OUT049
FDQ15,1262.0,OUT045
NCT30,2217.0,OUT027
NCR42,1997.0,OUT027
FDD28,1108.0,OUT035
FDQ34,1763.0,OUT049
FDZ12,3733.0,OUT027
DRE13,-507.0,OUT019
NCN07,207.0,OUT019
FDM28,3012.0,OUT035
FDI10,2869.0,OUT017
FDQ25,2796.0,OUT013
FDA38,1906.0,OUT010
DRI13,3527.0,OUT049
FDY20,2955.0,OUT027
NCZ53,3091.0,OUT035
NCM31,2304.0,OUT013
DRB01,3085.0,OUT017
DRF37,4140.0,OUT046
NCF42,2857.0,OUT049
FDF16,2083.0,OUT018
FDB41,868.0,OUT013
FDR34,3684.0,OUT013
FDR15,2243.0,OUT018
NCV42,-121.0,OUT019
FDW51,3532.0,OUT035
FDU36,1682.0,OUT017
FDX60,1421.0,OUT049
FDY03,1992.0,OUT035
FDW55,3918.0,OUT045
FDT01,1464.0,OUT010
FDG58,2544.0,OUT013
FDK21,4050.0,OUT017
NCS41,995.0,OUT019
FDS10,2830.0,OUT045
NCT53,2607.0,OUT046
FDJ28,2761.0,OUT018
FDX44,1354.0,OUT045
FDT20,379.0,OUT018
FDO44,1878.0,OUT017
NCX17,3779.0,OUT049
FDY01,1992.0,OUT017
FDJ12,4821.0,OUT027
DRK35,324.0,OUT018
FDD47,785.0,OUT019
NCM53,1825.0,OUT035
FDO45,1500.0,OUT013
NCM42,-172.0,OUT010
FDE04,2911.0,OUT046
NCI30,5337.0,OUT027
FDZ19,2804.0,OUT013
FDW57,2900.0,OUT013
FDA25,1732.0,OUT013
FDT22,963.0,OUT046
FDP51,1980.0,OUT013
FDD48,3329.0,OUT027
FDY39,3088.0,OUT035
FDO48,1650.0,OUT010
FDD23,4453.0,OUT027
DRN35,2069.0,OUT027
FDT01,3552.0,OUT035
FDC20,-990.0,OUT010
DRJ35,1169.0,OUT035
FDB32,1521.0,OUT046
FDL24,2809.0,OUT046
NCV42,1922.0,OUT035
FDZ46,1759.0,OUT046
FDC15,2488.0,OUT013
FDD08,-1245.0,OUT019
FDY50,1535.0,OUT049
FDD36,1956.0,OUT013
FDG57,2271.0,OUT027
FDL21,467.0,OUT018
FDN16,3143.0,OUT027
FDJ09,2257.0,OUT027
FDS01,954.0,OUT010
FDV33,4261.0,OUT017
DRE12,1931.0,OUT017
FDR07,1600.0,OUT013
FDP48,1042.0,OUT010
NCB55,1046.0,OUT035
FDQ08,1068.0,OUT013
FDR34,3842.0,OUT035
FDO33,1803.0,OUT046
FDP13,602.0,OUT045
FDX12,3997.0,OUT049
NCT06,2733.0,OUT049
FDR16,1481.0,OUT019
FDE36,2675.0,OUT046
FDZ36,3079.0,OUT049
FDV13,1410.0,OUT045
NCZ17,738.0,OUT035
FDU56,2878.0,OUT045
FDM09,2888.0,OUT035
FDV02,2838.0,OUT017
FDS34,1577.0,OUT018
FDA11,1647.0,OUT049
FDP09,3456.0,OUT017
FDB29,3345.0,OUT027
FDT19,2871.0,OUT017
DRH15,825.0,OUT017
FDY38,3725.0,OUT046
FDF14,3889.0,OUT027
FDN48,-416.0,OUT010
FDQ12,3684.0,OUT013
NCJ43,2664.0,OUT045
FDE17,591.0,OUT019
FDB05,4064.0,OUT035
FDH10,2986.0,OUT045
NCR06,782.0,OUT017
FDU32,1691.0,OUT018
FDD56,2889.0,OUT049
FDO36,2599.0,OUT018
FDH16,-430.0,OUT010
FDX10,365.0,OUT018
FDZ37,1595.0,OUT017
FDU31,1580.0,OUT010
DRC49,2347.0,OUT049
FDL15,2360.0,OUT045
FDN32,1029.0,OUT019
DRH59,2659.0,OUT027
NCU29,2429.0,OUT049
FDR37,1025.0,OUT019
FDS14,2228.0,OUT018
FDU02,5039.0,OUT027
FDJ08,3186.0,OUT035
NCZ06,3900.0,OUT045
FDO31,1471.0,OUT049
FDH31,1443.0,OUT018
FDS58,2702.0,OUT017
NCA53,2265.0,OUT027
FDF50,3133.0,OUT046
NCW42,3597.0,OUT049
NCQ17,2376.0,OUT045
FDK51,3907.0,OUT018
NCW41,592.0,OUT010
NCR29,985.0,OUT017
FDB08,679.0,OUT019
FDA40,2893.0,OUT027
FDL14,2274.0,OUT018
FDB47,3283.0,OUT046
FDO03,3806.0,OUT035
DRK13,1193.0,OUT019
FDX13,2014.0,OUT010
FDF52,2905.0,OUT046
FDT11,3068.0,OUT013
FDB08,2600.0,OUT013
FDQ28,2245.0,OUT018
FDD29,3928.0,OUT045
NCQ29,5549.0,OUT027
NCO02,1084.0,OUT013
FDR56,1216.0,OUT010
NCM54,2085.0,OUT049
FDP51,2052.0,OUT035
FDT38,1420.0,OUT013
FDZ20,3727.0,OUT018
FDJ53,1964.0,OUT013
FDX13,4043.0,OUT049
FDP58,3618.0,OUT035
NCK31,-1051.0,OUT019
FDA35,1743.0,OUT018
FDV37,2905.0,OUT018
NCO07,4821.0,OUT027
FDA20,2906.0,OUT045
FDZ59,2846.0,OUT035
NCY17,832.0,OUT017
FDQ28,2626.0,OUT035
FDV35,2548.0,OUT017
FDQ36,688.0,OUT013
FDD34,2331.0,OUT018
FDK51,4130.0,OUT045
FDV31,2928.0,OUT035
FDR04,1708.0,OUT035
FDR14,993.0,OUT049
DRC36,890.0,OUT010
FDE39,49.0,OUT019
FDP57,1795.0,OUT049
FDE57,2265.0,OUT046
NCN18,1778.0,OUT046
NCQ05,2111.0,OUT018
FDW47,2064.0,OUT035
FDV46,2362.0,OUT035
NCP29,924.0,OUT045
FDE09,1507.0,OUT018
NCU06,5057.0,OUT027
FDT19,856.0,OUT010
DRF15,2519.0,OUT017
DRI51,2738.0,OUT013
NCX54,1688.0,OUT013
DRE01,3810.0,OUT013
NCB07,2996.0,OUT045
FDU50,2028.0,OUT035
FDG40,732.0,OUT035
FDW10,2518.0,OUT018
FDX51,3164.0,OUT013
NCP17,976.0,OUT045
FDP21,3166.0,OUT035
FDL04,1614.0,OUT045
FDV23,2004.0,OUT013
FDF24,1371.0,OUT046
FDH56,3323.0,OUT027
FDB51,1129.0,OUT049
FDI58,3039.0,OUT027
FDR20,888.0,OUT013
FDC51,1753.0,OUT018
FDB16,2865.0,OUT027
FDE40,1143.0,OUT049
NCM17,847.0,OUT035
FDU56,3094.0,OUT035
FDS32,417.0,OUT019
FDX02,3657.0,OUT049
FDT39,3941.0,OUT027
FDE35,1100.0,OUT017
NCI42,1425.0,OUT019
DRL23,1697.0,OUT046
FDA10,1949.0,OUT046
FDA11,1584.0,OUT013
NCM06,2431.0,OUT046
NCT05,4192.0,OUT035
NCQ02,1046.0,OUT010
NCY06,2149.0,OUT049
FDY56,3732.0,OUT035
FDL02,1858.0,OUT035
NCI06,2944.0,OUT035
FDQ14,2318.0,OUT045
FDQ12,3712.0,OUT017
FDP36,901.0,OUT046
FDK21,5429.0,OUT027
FDO40,2294.0,OUT045
NCK54,-65.0,OUT019
FDY09,2539.0,OUT018
NCW30,4203.0,OUT049
NCC55,2057.0,OUT027
FDE58,1637.0,OUT018
FDR39,2964.0,OUT013
FDU28,3107.0,OUT049
FDH08,3710.0,OUT017
FDG35,2790.0,OUT045
FDG22,753.0,OUT049
FDC34,2654.0,OUT035
FDP15,3755.0,OUT018
FDK34,1890.0,OUT010
FDU45,2044.0,OUT035
FDQ04,2129.0,OUT027
FDX22,3087.0,OUT018
FDB45,1780.0,OUT017
NCH43,4855.0,OUT027
DRE60,3506.0,OUT046
FDD17,5197.0,OUT027
NCM54,2114.0,OUT017
NCH55,2056.0,OUT013
NCT06,2712.0,OUT017
FDA48,4953.0,OUT027
FDY58,5067.0,OUT027
FDO25,3258.0,OUT045
FDN50,1522.0,OUT045
FDH35,2774.0,OUT035
FDK09,3514.0,OUT045
FDO16,1384.0,OUT013
FDW11,982.0,OUT045
FDU47,3735.0,OUT027
NCQ42,128.0,OUT010
FDK55,2909.0,OUT027
FDN08,2011.0,OUT049
FDT57,3696.0,OUT045
FDJ12,3053.0,OUT018
DRL59,963.0,OUT017
NCN53,575.0,OUT046
FDO51,-1112.0,OUT010
FDK56,3089.0,OUT017
FDY12,1044.0,OUT035
FDU15,824.0,OUT035
FDQ19,3897.0,OUT046
DRF15,2377.0,OUT045
DRE25,-427.0,OUT019
FDK57,1641.0,OUT018
FDD33,1760.0,OUT010
FDR34,5125.0,OUT027
FDU04,1904.0,OUT045
FDE35,-829.0,OUT019
NCD31,2712.0,OUT035
FDJ56,1726.0,OUT035
NCU53,2600.0,OUT046
FDD39,3540.0,OUT035
NCU17,-253.0,OUT019
FDJ20,2003.0,OUT046
NCW41,2209.0,OUT018
FDL52,838.0,OUT035
FDS39,2406.0,OUT035
DRJ47,2677.0,OUT045
FDP13,-1228.0,OUT010
DRK39,-558.0,OUT010
FDF28,150.0,OUT010
FDB09,1936.0,OUT045
FDM51,1671.0,OUT046
DRM49,498.0,OUT018
DRF23,2810.0,OUT013
DRH01,2859.0,OUT035
FDH12,3171.0,OUT027
FDA28,157.0,OUT019
FDW37,1185.0,OUT018
FDF02,1661.0,OUT046
DRL37,725.0,OUT046
NCF43,2251.0,OUT046
FDH08,1702.0,OUT010
FDR34,1793.0,OUT019
NCK19,3159.0,OUT049
NCD55,419.0,OUT018
FDT27,3831.0,OUT049
FDQ57,2298.0,OUT045
FDA47,2762.0,OUT035
DRG15,2491.0,OUT027
FDE05,2099.0,OUT018
FDN46,1653.0,OUT046
FDX27,2995.0,OUT027
FDT51,1754.0,OUT045
FDU33,808.0,OUT013
FDJ16,2431.0,OUT027
FDD20,117.0,OUT019
FDT36,687.0,OUT049
DRF15,3875.0,OUT027
FDN52,-474.0,OUT010
FDC22,4517.0,OUT027
FDX15,2470.0,OUT045
FDT13,3024.0,OUT013
FDU04,2074.0,OUT017
FDU31,1579.0,OUT019
FDW59,2859.0,OUT027
NCO29,2603.0,OUT046
FDL15,2568.0,OUT035
FDI41,2467.0,OUT049
FDQ48,1751.0,OUT049
DRI39,930.0,OUT013
FDI08,4044.0,OUT013
FDC21,1913.0,OUT049
FDF58,1188.0,OUT035
FDS08,906.0,OUT010
FDE47,1908.0,OUT045
NCP18,519.0,OUT019
NCR41,1588.0,OUT013
FDA27,4108.0,OUT013
FDA43,3212.0,OUT035
FDA49,1330.0,OUT045
NCE55,2511.0,OUT018
DRM49,2247.0,OUT027
FDF22,4843.0,OUT027
FDQ15,1061.0,OUT018
NCS54,2863.0,OUT017
NCY05,632.0,OUT013
FDR45,3801.0,OUT046
FDK57,2057.0,OUT049
FDF41,1970.0,OUT010
FDV21,1991.0,OUT046
FDD51,765.0,OUT046
FDF33,1781.0,OUT046
FDA38,3773.0,OUT046
FDR56,3066.0,OUT045
NCN41,2020.0,OUT017
FDC60,2907.0,OUT027
FDB47,3220.0,OUT045
DRH01,2798.0,OUT013
FDW08,1685.0,OUT046
FDF38,2179.0,OUT027
FDY32,2672.0,OUT017
FDG34,1919.0,OUT049
FDG47,2217.0,OUT019
NCF18,3113.0,OUT035
FDL39,1019.0,OUT019
NCH55,2138.0,OUT035
DRJ35,1099.0,OUT049
FDS44,3944.0,OUT035
DRE01,3484.0,OUT018
FDY39,3008.0,OUT013
FDY32,2273.0,OUT018
FDR33,3247.0,OUT027
NCP50,1409.0,OUT049
FDZ47,1367.0,OUT018
FDU57,2559.0,OUT049
FDY44,3176.0,OUT013
DRH59,918.0,OUT018
FDB03,5267.0,OUT027
FDY46,2904.0,OUT045
FDM39,2742.0,OUT045
FDY36,1372.0,OUT035
NCM55,3036.0,OUT035
FDJ50,-1022.0,OUT010
DRL60,2426.0,OUT013
NCJ54,3753.0,OUT049
FDX59,686.0,OUT017
FDI07,3244.0,OUT013
DRF51,-1302.0,OUT010
FDM14,1882.0,OUT017
FDP21,2956.0,OUT045
FDE40,1220.0,OUT035
FDE05,2542.0,OUT035
FDM13,3581.0,OUT027
FDC34,3969.0,OUT027
NCI55,1676.0,OUT018
NCE43,2359.0,OUT018
FDW58,1463.0,OUT018
FDG60,3638.0,OUT045
FDV31,2898.0,OUT017
FDR47,3116.0,OUT013
FDM60,-1139.0,OUT019
NCF06,3778.0,OUT018
NCN26,3321.0,OUT027
FDQ59,1553.0,OUT049
FDF09,637.0,OUT046
NCS06,4261.0,OUT017
FDT44,1889.0,OUT046
FDI19,3969.0,OUT017
FDT22,1077.0,OUT017
NCF54,4143.0,OUT027
DRG25,2877.0,OUT045
FDB59,3248.0,OUT017
FDQ37,3176.0,OUT017
FDP56,948.0,OUT035
FDW44,2920.0,OUT035
FDJ26,1526.0,OUT010
FDU43,3522.0,OUT018
FDW33,1610.0,OUT045
NCX53,3733.0,OUT027
FDN56,434.0,OUT010
DRF15,2521.0,OUT049
FDO33,1938.0,OUT017
FDZ39,-184.0,OUT010
NCJ19,985.0,OUT017
FDU01,3132.0,OUT035
FDT12,3738.0,OUT035
NCM18,702.0,OUT018
FDP19,2155.0,OUT017
NCR42,653.0,OUT049
FDN10,1913.0,OUT046
FDG44,1017.0,OUT017
FDQ10,2733.0,OUT046
DRH13,1793.0,OUT049
FDT52,3948.0,OUT013
FDM56,1710.0,OUT045
NCO43,-288.0,OUT010
NCV29,2942.0,OUT035
NCF06,4120.0,OUT013
FDO50,1636.0,OUT035
FDT59,3680.0,OUT013
FDX40,2079.0,OUT027
FDE50,3109.0,OUT017
FDX51,3272.0,OUT017
NCD30,1298.0,OUT018
FDK15,1644.0,OUT013
FDL12,962.0,OUT045
FDK46,4205.0,OUT017
DRH49,-586.0,OUT010
FDQ57,2369.0,OUT046
FDY59,1627.0,OUT017
FDO09,3883.0,OUT018
NCG30,2124.0,OUT035
FDM09,2813.0,OUT017
NCN17,3075.0,OUT027
NCS42,1460.0,OUT013
FDD02,23.0,OUT019
FDE34,2928.0,OUT013
FDU38,2974.0,OUT045
FDB33,2515.0,OUT046
NCJ29,1491.0,OUT017
FDZ27,972.0,OUT035
FDI40,1672.0,OUT013
FDG22,728.0,OUT013
FDT51,1930.0,OUT017
FDF20,2869.0,OUT018
FDV50,2100.0,OUT035
FDT02,749.0,OUT049
DRC49,2389.0,OUT017
FDF26,2569.0,OUT049
FDV52,2078.0,OUT035
FDX59,711.0,OUT049
FDV25,3664.0,OUT035
FDW23,2109.0,OUT027
FDE53,1457.0,OUT018
FDA19,2192.0,OUT017
FDH22,2005.0,OUT046
NCO41,1596.0,OUT013
FDX12,3982.0,OUT017
FDF17,3160.0,OUT013
FDS11,3486.0,OUT045
FDR51,2568.0,OUT035
FDT49,-228.0,OUT010
FDC56,1948.0,OUT013
FDR13,3371.0,OUT027
FDQ60,2102.0,OUT035
FDN38,4059.0,OUT049
NCL29,2508.0,OUT013
FDO13,4065.0,OUT027
FDE26,2004.0,OUT018
FDA31,810.0,OUT010
FDX14,1368.0,OUT035
FDA34,2712.0,OUT045
FDF26,2520.0,OUT013
FDE38,2582.0,OUT045
DRI11,1809.0,OUT046
FDQ60,3387.0,OUT027
FDL21,2181.0,OUT027
DRC12,4495.0,OUT027
FDC47,3587.0,OUT046
FDE57,2178.0,OUT045
FDT14,1880.0,OUT045
NCZ53,2986.0,OUT046
FDE28,3393.0,OUT018
FDR19,2456.0,OUT035
NCF54,835.0,OUT019
FDZ08,1365.0,OUT046
NCJ05,2156.0,OUT018
FDF59,2035.0,OUT046
NCO05,1736.0,OUT035
FDW24,547.0,OUT018
NCX42,2344.0,OUT018
NCA53,940.0,OUT035
FDI45,925.0,OUT019
FDG46,1859.0,OUT046
FDM20,1954.0,OUT010
FDW11,-894.0,OUT010
FDX08,2992.0,OUT035
NCK17,816.0,OUT035
FDK32,2188.0,OUT018
NCA42,2677.0,OUT035
DRI01,2863.0,OUT035
NCL55,4089.0,OUT049
DRE25,1225.0,OUT018
FDD14,2984.0,OUT017
FDB10,3729.0,OUT046
DRN11,2419.0,OUT035
FDP38,571.0,OUT018
NCA30,3057.0,OUT017
FDT15,3072.0,OUT017
NCP55,664.0,OUT018
FDF12,2510.0,OUT035
FDM21,3763.0,OUT018
FDX56,3448.0,OUT035
FDF10,2456.0,OUT017
FDT32,2974.0,OUT045
FDM51,1410.0,OUT018
NCR50,2168.0,OUT018
FDI19,3943.0,OUT049
FDX21,1826.0,OUT017
FDR31,2500.0,OUT035
FDY02,4196.0,OUT013
NCA29,2625.0,OUT045
NCX17,3627.0,OUT046
FDM12,2982.0,OUT045
FDI53,4043.0,OUT027
NCU30,2697.0,OUT049
FDC56,3383.0,OUT027
FDK27,1703.0,OUT018
NCK18,2741.0,OUT017
FDB52,2183.0,OUT019
DRG25,4441.0,OUT027
FDZ13,995.0,OUT049
FDB57,1701.0,OUT019
FDR40,1403.0,OUT046
NCO14,-1165.0,OUT019
NCN19,2944.0,OUT045
FDQ28,623.0,OUT019
FDO13,2341.0,OUT018
FDK48,1308.0,OUT013
FDU07,2149.0,OUT018
FDW20,1991.0,OUT046
FDV12,-276.0,OUT010
FDH24,2564.0,OUT013
FDV59,3533.0,OUT049
FDK57,1866.0,OUT045
FDL16,2193.0,OUT027
NCQ17,2435.0,OUT046
FDJ15,2707.0,OUT018
FDX24,1633.0,OUT049
FDT47,1611.0,OUT046
FDT10,1149.0,OUT049
FDZ37,1209.0,OUT018
FDW43,5137.0,OUT027
DRN36,1639.0,OUT017
FDJ14,1300.0,OUT045
FDA32,3484.0,OUT013
FDJ38,1183.0,OUT019
FDQ57,2455.0,OUT017
NCQ41,1119.0,OUT019
FDG56,1131.0,OUT049
DRC13,3491.0,OUT027
FDV55,2456.0,OUT035
FDQ49,2486.0,OUT045
FDE29,-950.0,OUT010
FDR03,3356.0,OUT013
FDD45,1601.0,OUT049
FDN38,2050.0,OUT010
FDT56,987.0,OUT046
FDT48,3134.0,OUT045
FDU03,3017.0,OUT049
FDC56,-32.0,OUT010
NCO43,3041.0,OUT027
FDQ27,1792.0,OUT017
FDR03,3333.0,OUT046
DRH23,-1070.0,OUT010
FDG22,626.0,OUT045
NCJ42,1692.0,OUT013
FDR24,1509.0,OUT046
FDW60,2996.0,OUT035
FDJ08,3040.0,OUT013
DRL59,582.0,OUT018
FDG60,1764.0,OUT010
FDW27,2610.0,OUT017
FDX14,973.0,OUT018
FDC20,976.0,OUT013
NCS29,3843.0,OUT018
FDJ56,1591.0,OUT046
FDB20,-641.0,OUT019
FDL28,5131.0,OUT027
FDW01,2139.0,OUT018
FDL03,3191.0,OUT046
FDX22,3461.0,OUT049
FDJ21,2502.0,OUT035
FDR31,2322.0,OUT045
FDG21,2586.0,OUT035
FDS22,2235.0,OUT027
FDK08,1776.0,OUT035
FDE17,2189.0,OUT018
NCN30,1631.0,OUT017
FDT50,1603.0,OUT046
NCX42,2689.0,OUT049
FDJ12,3480.0,OUT035
NCA18,3313.0,OUT027
FDP23,1559.0,OUT019
FDX12,3908.0,OUT013
FDN40,2164.0,OUT018
FDV48,1464.0,OUT035
NCY54,2712.0,OUT013
FDL16,-1192.0,OUT010
FDR45,3527.0,OUT018
